date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score,census_beauty_sales,census_fashion_sales,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,luxury_total_spending,luxury_transaction_count,luxury_avg_transaction,luxury_unique_customers,necessity_total_spending,necessity_transaction_count,luxury_ratio_pct,luxury_experiential_spending,luxury_gifts_spending,luxury_beauty_cosmetics_spending,luxury_fashion_accessories_spending,luxury_food_treats_spending,Mini Skirts_R_squared,Mini Skirts_p_value,Mini Skirts_coefficient,Mini Skirts_significant,Blazers_R_squared,Blazers_p_value,Blazers_coefficient,Blazers_significant,High Heel Index_R_squared,High Heel Index_p_value,High Heel Index_coefficient,High Heel Index_significant,Big Bag_R_squared,Big Bag_p_value,Big Bag_coefficient,Big Bag_significant,Indie Sleaze_R_squared,Indie Sleaze_p_value,Indie Sleaze_coefficient,Indie Sleaze_significant,Maxi Skirt_R_squared,Maxi Skirt_p_value,Maxi Skirt_coefficient,Maxi Skirt_significant,Lipstick Index_R_squared,Lipstick Index_p_value,Lipstick Index_coefficient,Lipstick Index_significant,Peplums_R_squared,Peplums_p_value,Peplums_coefficient,Peplums_significant,census_Beauty_&_Personal_Care_NAICS_446_R_squared,census_Beauty_&_Personal_Care_NAICS_446_p_value,census_Beauty_&_Personal_Care_NAICS_446_coefficient,census_Womens_Clothing_NAICS_44812_R_squared,census_Womens_Clothing_NAICS_44812_p_value,census_Womens_Clothing_NAICS_44812_coefficient,month_name,year_month,year_quarter,is_recession,cci_category,unemployment_category,Indie Sleaze_performance,Lipstick Index_performance,Maxi Skirt_performance,Big Bag_performance,High Heel Index_performance,Peplums_performance,Blazers_performance,Mini Skirts_performance
2021-12-01,99.30601,358.804,402.952,728.16,212.802,4.633,9664400.0,201.534,1339743.0,263.468,63.659,101.055,101.567,71.622,291.555,897.459,60.599,20.284,910.3,210.908,15.081,408.267,2.884,227.056,159.745,373.805,80.518,24.349,10.612,253,2.274,2060043.0,13.162,26.335,9.901,13.85,321.69,4.941,155.067,7.758,3.161,285.221,1.4656783144912642,5.504159561442767,70.6,3.9,37490,25578.600453683284,6.6,2021,12,4,Normal,0.3166689448152336,1.657549098978164,0.1460622284739408,1.8223615328331195,1.2382801737561042,-0.1052160169913978,1.5293376233719953,0.5797919511446185,32390.0,3125.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,December,2021-12,2021Q4,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-01-01,98.97307,309.876,312.493,611.134,163.693,7.148,5731214.0,185.411,980.3,193.569,60.308,121.267,104.045,126.482,405.642,991.223,56.165,17.994,816.131,168.726,17.969,371.152,3.021,261.988,159.745,398.726,80.518,25.631,11.673,363,2.94,1856302.0,8.424,32.605,7.997,16.677,238.97,4.459,165.404,8.645,3.688,286.799,1.473787255909558,6.058443287379434,67.2,4.0,17137,11627.865508596617,4.2,2022,1,1,Inflation Surge,0.8689450500575799,1.170700176107754,0.2183463588210683,1.4657614479842056,1.601639034855488,-0.1045086965147664,1.9769939364703264,0.2264394779974629,32664.0,3050.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,January,2022-01,2022Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-02-01,98.51152,309.876,287.823,390.085,153.872,7.678,5394084.0,173.319,849.593,193.569,54.724,128.004,108.999,140.197,532.405,1004618.0,57.643,15.704,894.605,181.381,14.76,393.421,3.158,279.454,166.221,431.953,95.854,29.475,12.734,462,2.052,2105318.0,9.082,33.859,9.901,18.938,275.734,6.146,165.404,9.753,7.025,288.256,1.4812744090441932,6.455520430171058,62.8,3.8,19345,13059.700405195385,4.1,2022,2,1,Inflation Surge,0.9876253708008816,1.0556239818314106,0.3653392908843398,1.1025123830445285,1.785749308587355,0.0740360374675589,2.203481005060862,0.8132113475894557,32416.0,3169.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,February,2022-02,2022Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-03-01,97.96985,299.003,287.823,234.051,117.859,6.883,4607446.0,165.258,816.916,220.453,52.491,161.689,126.34,152.388,684.521,1018013.0,56.165,16.358,988.774,143.417,16.364,430.536,2.609,275.088,215.872,448.566,99.689,33.32,15.918,638,2.219,2218507.0,10.793,36.785,11.805,23.179,303.308,5.664,165.404,11.083,10.011,289.044,1.4853237410071942,6.480311508806325,59.4,3.7,24310,16366.802286157124,3.2,2022,3,1,Inflation Surge,0.7439428029042107,1.132308094345987,0.7693746550863033,1.1982442026882787,1.822693800820665,0.1203530058748613,2.6233481793238167,0.9316405852995224,32553.0,3326.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,March,2022-03,2022Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-04-01,97.5761,260.948,254.929,169.037,111.311,6.486,3708432.0,181.38,669.871,215.076,49.14,175.163,133.772,124.958,747.903,1031408.0,57.643,15.05,1082943.0,134.981,14.118,430.536,2.884,283.821,215.872,431.953,99.689,37.165,14.857,638,2.33,2195870.0,9.74,35.531,11.805,22.613,312.499,6.628,148.175,10.196,8.957,290.474,1.492672147995889,6.157309612390649,65.2,3.7,24428,16365.281574254494,2.6,2022,4,2,Inflation Surge,0.5909070425473877,1.045019806859829,0.934455151741872,1.014487577960839,1.9205561481533056,0.120692011868359,2.528184886077133,1.11524716906657,32838.0,3212.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,April,2022-04,2022Q2,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-05-01,97.20341,228.329,230.258,130.028,85.12,4.898,4382693.0,181.38,735.225,220.453,56.958,188.637,141.204,135.625,735.226,897.459,51.731,16.358,1020163.0,143.417,12.835,393.421,2.609,266.355,196.443,448.566,92.02,33.32,13.796,737,2.274,1924216.0,8.424,27.589,8.378,21.2,294.117,7.11,161.958,9.753,5.444,292.039,1.5007142857142857,6.019814344888674,58.4,3.6,25313,16867.301285102334,2.6,2022,5,2,Inflation Surge,0.113998608266513,1.2238200658280518,1.0786301964523703,1.2075555973429557,1.6995818257408013,0.031036919997514,2.057276106832735,1.0263614999476318,32656.0,3157.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,May,2022-05,2022Q2,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-06-01,96.8323,195.711,213.811,130.028,75.299,5.162,5281707.0,169.288,898.608,215.076,64.776,175.163,126.34,124.958,697.197,763.51,53.209,16.031,973.079,137.09,14.118,348.883,2.06,257.622,142.475,423.646,84.352,30.757,11.673,715,1.165,1471459.0,5.66,19.646,6.093,16.112,312.499,5.664,158.512,9.753,9.484,294.009,1.5108376156217884,5.907970951845765,50.0,3.6,23552,15588.703747164202,2.2,2022,6,2,Inflation Surge,0.1491966351516001,1.3451354908994164,0.7338007711625218,1.133755927304293,1.506643218172842,-0.0588607792521178,1.3288520485024715,0.919965437754554,33212.0,3156.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,June,2022-06,2022Q2,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-07-01,96.63258,228.329,238.482,156.034,85.12,6.618,6068344.0,181.38,882.27,252.715,65.893,175.163,141.204,129.529,646.492,776.904,60.599,18.648,1114332.0,139.199,15.723,348.883,1.922,279.454,146.793,415.339,88.186,30.757,11.673,572,2.052,1358270.0,6.976,19.646,6.093,16.677,349.264,6.026,165.404,9.31,7.552,295.08,1.5163412127440905,5.900466194610221,51.5,3.5,23733,15651.49044326962,3.3,2022,7,3,Inflation Surge,0.5793669972201881,1.5631462196626764,1.07602602197715,1.5816172596397156,1.7409920098633496,-0.0146658050422443,1.3564559898464092,1.0487462240375849,33431.0,3033.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,July,2022-07,2022Q3,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-08-01,96.6407,260.948,263.152,169.037,124.407,6.089,6068344.0,177.35,996.638,252.715,63.659,168.426,136.249,131.053,583.11,884.064,60.599,18.648,1192806.0,134.981,15.402,348.883,2.06,270.721,144.634,398.726,84.352,29.475,13.796,605,1.886,1765751.0,8.292,24.663,7.997,16.112,358.455,6.146,155.067,9.088,7.903,296.582,1.524059609455293,6.29379150673246,58.2,3.6,24772,16253.957421556264,3.2,2022,8,3,Inflation Surge,0.4992854099709262,1.518809841905818,0.9621813711240556,1.5810762082005312,1.65210002305714,-0.0584922479324518,1.5780766597157132,1.116245109535566,33318.0,3168.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,August,2022-08,2022Q3,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-09-01,96.66358,260.948,238.482,273.06,183.337,7.942,5169330.0,177.35,816.916,241.961,58.075,154.952,148.636,117.338,494.376,1031408.0,57.643,16.358,1035858.0,113.89,12.514,385.998,2.746,261.988,168.38,398.726,84.352,29.475,11.673,506,1.775,1992129.0,8.687,38.457,8.759,22.613,422.793,6.387,151.621,9.753,8.606,298.281,1.5327903391572455,6.632895644682146,58.6,3.5,22359,14587.122210264815,3.4,2022,9,3,Inflation Surge,1.0198086077095487,1.3537962658043772,1.2720095307714212,1.201707009620102,1.6127321875808198,-0.059314201979208,2.640588799017201,1.4269746136020671,33529.0,3147.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,September,2022-09,2022Q3,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-10-01,96.7627,304.439,254.929,468.102,288.101,10.457,5281707.0,205.564,882.27,274.222,59.192,154.952,178.363,94.48,418.318,1245726.0,62.077,17.34,925.994,122.326,13.155,393.421,2.884,261.988,159.745,407.032,84.352,24.349,11.673,451,2.052,2218507.0,9.608,41.801,8.759,22.613,477.94,5.905,151.621,9.975,9.309,299.381,1.53844295991778,6.295779498595766,59.9,3.6,23409,15216.03374963675,3.4,2022,10,4,Inflation Surge,1.8000375461812008,1.549394896189145,1.9546358640007748,1.3332882509331216,1.5941852072771607,-0.0603021960415869,2.809035595795138,1.54825163174326,33673.0,3111.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,October,2022-10,2022Q4,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-11-01,96.9458,299.003,238.482,676.148,255.362,7.413,5281707.0,221.687,1045653.0,290.353,101.631,148.215,146.158,73.146,367.613,1058198.0,70.945,22.575,1177112.0,124.436,11.551,371.152,3.433,288.187,129.523,382.112,76.683,23.068,9.551,352,2.552,2218507.0,11.056,36.367,9.52,21.2,413.602,6.387,182.634,9.975,7.025,300.316,1.5432476875642342,5.9648355215570215,56.7,3.6,27000,17495.571331530788,3.8,2022,11,4,Inflation Surge,0.9493746346361336,2.4644833807289426,1.2042612944032152,2.1739624351601163,1.8213420304255656,-0.1500599020411421,2.473986337804878,1.333834552599927,33896.0,3037.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,November,2022-11,2022Q4,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2022-12-01,97.21941,304.439,246.705,754.165,225.897,6.089,5843591.0,274.086,1143683.0,311.861,81.528,128.004,136.249,64.003,329.584,991.223,72.423,24.21,1569482.0,134.981,8.984,341.46,3.158,275.088,146.793,382.112,72.849,20.505,9.551,297,1.886,2218507.0,11.32,29.679,6.093,18.938,395.219,6.628,203.31,8.866,8.255,301.433,1.5489876670092495,5.684013449220071,59.8,3.5,37932,24488.25178397853,4.2,2022,12,4,Inflation Surge,0.5830729764504144,2.231380937564223,0.9420955182744818,2.4300740117768544,1.7216735039270137,-0.1949290611724952,2.0263624880067623,1.3107779564878936,33098.0,3026.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,December,2022-12,2022Q4,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2023-01-01,97.52456,266.384,222.035,468.102,170.241,6.883,5506460.0,233.779,996.638,268.845,71.477,148.215,138.726,114.291,469.023,1098382.0,65.033,19.303,1177112.0,122.326,6.738,356.306,2.884,288.187,135.999,398.726,84.352,26.912,10.612,363,1.664,1924216.0,9.214,29.679,7.997,19.221,349.264,7.231,172.296,9.088,7.728,302.685,1.5554213771839671,5.539070917262623,64.9,3.5,18427,11846.950460049226,4.9,2023,1,1,Inflation Surge,0.7196234265893777,1.7727991088900388,1.0452687949511452,1.642325459039639,1.82541976035496,-0.0602887626541393,2.0200313527816,1.2833637271027054,34603.0,3013.0,1596439.86,4001.102406015038,399.0,178.0,1539849.09,242.0,6363.012768595042,143.0,56590.77,157.0,96.45518936115765,29927.420000000002,9078.83,8836.86,1490765.71,1240.27,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,January,2023-01,2023Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2023-02-01,97.77238,266.384,222.035,377.082,150.598,7.413,3483679.0,209.595,751.563,263.468,64.776,208.848,156.067,118.862,583.11,1004618.0,62.077,17.34,1145722.0,134.981,5.454,356.306,3.158,305.653,146.793,398.726,95.854,28.194,11.673,462,2.163,2037405.0,10.267,29.679,7.235,24.027,376.837,7.472,161.958,10.64,8.079,304.097,1.5626772867420349,5.495462366785087,66.9,3.6,19902,12735.834947401652,5.5,2023,2,1,Inflation Surge,0.8476331969465386,1.5882461229439588,1.4463766121802293,1.3342802600710504,2.03136434241477,0.073445168528373,2.346237956013776,1.4833686614196144,35070.0,2982.0,472664.67,1287.9146321525884,367.0,169.0,411113.28,215.0,1912.1547906976746,131.0,61551.39,152.0,86.97778913748728,28933.44,6953.84,5306.27,368292.16,1627.57,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,February,2023-02,2023Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2023-03-01,97.93935,244.639,205.587,247.054,140.776,7.413,1123767.0,217.656,441.135,252.715,59.192,269.482,168.454,140.197,709.874,1004618.0,60.599,16.685,1177112.0,109.672,5.454,356.306,2.746,314.386,172.698,423.646,95.854,26.912,12.734,473,2.219,2014767.0,10.662,30.515,8.759,24.309,395.219,8.557,165.404,10.861,8.255,305.123,1.5679496402877695,5.562820885401543,62.0,3.5,23641,15077.652618779968,6.0,2023,3,1,Inflation Surge,0.8181434354774414,1.415000570908139,1.7407728208407598,1.2253201478656506,2.1621921858354143,0.0735827291531331,2.400409964308172,1.7714908113888477,35207.0,2898.0,1262937.53,3072.840705596107,411.0,172.0,1196156.59,237.0,5047.074219409283,144.0,66780.94,174.0,94.71225310724594,38338.18,9158.26,8114.25,1137996.41,2549.4900000000002,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,March,2023-03,2023Q1,0,Low Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
